 person question y
    149        1 1
    149        0 3
    150        1 1
    150        0 3
    151        1 1
    151        0 3
    152        1 1
    152        0 3
    153        1 1
    153        0 3
    154        1 1
    154        0 3
    155        1 1
    155        0 3
    156        1 1
    156        0 3
    157        1 1
    157        0 3
    158        1 1
    158        0 3
    159        1 1
    159        0 3
    160        1 1
    160        0 3
    161        1 1
    161        0 3
    162        1 1
    162        0 3
    163        1 1
    163        0 3
    164        1 1
    164        0 3
    165        1 1
    165        0 3
    166        1 1
    166        0 3
    167        1 1
    167        0 3
    168        1 1
    168        0 3
    169        1 1
    169        0 3
    170        1 1
    170        0 3
    171        1 1
    171        0 3
    172        1 1
    172        0 3
    173        1 1
    173        0 3
    174        1 1
    174        0 3
    175        1 1
    175        0 3
    176        1 1
    176        0 3
    177        1 1
    177        0 3
    178        1 1
    178        0 3
    179        1 1
    179        0 3
    180        1 1
    180        0 3
    181        1 1
    181        0 3
    182        1 1
    182        0 3
    183        1 1
    183        0 3
    184        1 1
    184        0 3
    185        1 1
    185        0 3
    186        1 1
    186        0 3
    187        1 1
    187        0 3
    188        1 1
    188        0 3
    189        1 1
    189        0 3
    190        1 1
    190        0 3
    191        1 1
    191        0 3
    192        1 1
    192        0 3
    193        1 1
    193        0 3
    194        1 1
    194        0 3
    195        1 1
    195        0 3
    196        1 1
    196        0 3
    197        1 1
    197        0 3
    198        1 1
    198        0 3
    199        1 1
    199        0 3
    200        1 1
    200        0 3
    201        1 1
    201        0 3
    202        1 1
    202        0 3
    203        1 1
    203        0 3
    204        1 1
    204        0 3
    205        1 1
    205        0 3
    206        1 1
    206        0 3
    207        1 1
    207        0 3
    208        1 1
    208        0 3
    209        1 1
    209        0 3
    210        1 1
    210        0 3
    211        1 1
    211        0 3
    212        1 1
    212        0 3
    213        1 1
    213        0 3
    214        1 1
    214        0 3
    215        1 1
    215        0 3
    216        1 1
    216        0 3
    217        1 1
    217        0 3
    218        1 1
    218        0 3
    219        1 1
    219        0 4
    220        1 1
    220        0 4
    221        1 1
    221        0 4
    222        1 1
    222        0 4
    223        1 1
    223        0 4
    224        1 1
    224        0 4
    225        1 1
    225        0 4
    226        1 1
    226        0 4
    227        1 1
    227        0 4
    228        1 1
    228        0 4
    229        1 1
    229        0 4
    230        1 1
    230        0 4
    231        1 1
    231        0 4
    232        1 1
    232        0 4
    233        1 1
    233        0 4
    234        1 1
    234        0 4
    235        1 1
    235        0 4
    236        1 1
    236        0 4
    237        1 1
    237        0 4
    238        1 1
    238        0 4
    239        1 1
    239        0 4
    240        1 1
    240        0 4
    241        1 1
    241        0 4
    242        1 1
    242        0 4
    243        1 1
    243        0 4
    244        1 1
    244        0 4
    245        1 1
    245        0 4
    246        1 1
    246        0 4
    247        1 1
    247        0 4
    248        1 1
    248        0 4
    249        1 1
    249        0 4
    250        1 1
    250        0 4
    251        1 1
    251        0 4
    252        1 1
    252        0 4
    253        1 1
    253        0 4
    254        1 1
    254        0 4
    255        1 1
    255        0 4
    256        1 1
    256        0 4
    257        1 1
    257        0 4
    258        1 1
    258        0 4
    259        1 1
    259        0 4
    260        1 1
    260        0 4
    261        1 1
    261        0 4
    262        1 1
    262        0 4
    263        1 1
    263        0 4
    264        1 1
    264        0 4
    265        1 1
    265        0 4
    266        1 1
    266        0 4
    267        1 1
    267        0 4
    268        1 1
    268        0 4
    269        1 1
    269        0 4
    270        1 1
    270        0 4
    271        1 1
    271        0 4
    272        1 1
    272        0 4
    273        1 1
    273        0 4
    274        1 1
    274        0 4
    275        1 1
    275        0 4
    276        1 1
    276        0 4
    277        1 1
    277        0 4
    278        1 1
    278        0 4
    279        1 1
    279        0 4
    280        1 1
    280        0 4
    281        1 1
    281        0 4
    282        1 1
    282        0 4
    283        1 1
    283        0 4
    284        1 1
    284        0 4
    285        1 1
    285        0 4
    286        1 1
    286        0 4
    287        1 1
    287        0 4
    288        1 1
    288        0 4
    289        1 1
    289        0 4
    290        1 1
    290        0 4
    291        1 1
    291        0 4
    292        1 1
    292        0 4
    293        1 1
    293        0 4
    294        1 1
    294        0 4
    295        1 1
    295        0 4
    296        1 1
    296        0 4
    297        1 1
    297        0 4
    298        1 1
    298        0 4
    299        1 1
    299        0 4
    300        1 1
    300        0 4
    301        1 1
    301        0 4
    302        1 1
    302        0 4
    303        1 1
    303        0 4
    304        1 1
    304        0 4
    305        1 1
    305        0 4
    306        1 1
    306        0 4
    307        1 1
    307        0 4
    308        1 1
    308        0 4
    309        1 1
    309        0 4
    310        1 1
    310        0 4
    311        1 1
    311        0 4
    312        1 1
    312        0 4
    313        1 1
    313        0 4
    314        1 1
    314        0 4
    315        1 1
    315        0 4
    316        1 1
    316        0 4
    317        1 1
    317        0 4
    318        1 1
    318        0 4
    319        1 1
    319        0 4
    320        1 1
    320        0 4
    321        1 1
    321        0 4
    322        1 1
    322        0 4
    323        1 1
    323        0 4
    324        1 1
    324        0 4
    325        1 1
    325        0 4
    326        1 1
    326        0 4
    327        1 1
    327        0 4
    328        1 1
    328        0 4
    329        1 1
    329        0 4
    330        1 1
    330        0 4
    331        1 1
    331        0 4
    332        1 1
    332        0 4
    333        1 1
    333        0 4
    334        1 1
    334        0 4
    335        1 1
    335        0 4
    336        1 1
    336        0 4
    337        1 1
    337        0 4
    338        1 1
    338        0 4
    339        1 1
    339        0 4
    340        1 1
    340        0 4
    341        1 1
    341        0 4
    342        1 1
    342        0 4
    343        1 1
    343        0 4
    344        1 1
    344        0 4
    345        1 1
    345        0 4
    346        1 1
    346        0 4
    347        1 1
    347        0 4
    348        1 1
    348        0 4
    349        1 1
    349        0 4
    350        1 1
    350        0 4
    351        1 1
    351        0 4
    352        1 1
    352        0 4
    353        1 1
    353        0 4
    354        1 1
    354        0 4
    355        1 1
    355        0 4
    356        1 1
    356        0 4
    357        1 1
    357        0 4
    358        1 1
    358        0 4
    359        1 1
    359        0 4
    360        1 1
    360        0 4
    361        1 1
    361        0 4
    362        1 1
    362        0 4
    363        1 1
    363        0 4
    364        1 1
    364        0 4
    365        1 1
    365        0 4
    366        1 1
    366        0 4
    367        1 1
    367        0 4
    368        1 1
    368        0 4
    369        1 1
    369        0 4
    370        1 1
    370        0 4
    371        1 1
    371        0 4
    372        1 1
    372        0 4
    373        1 1
    373        0 4
    374        1 1
    374        0 4
    375        1 1
    375        0 4
    376        1 1
    376        0 4
    377        1 1
    377        0 4
    378        1 1
    378        0 4
    379        1 1
    379        0 4
    380        1 1
    380        0 4
    381        1 1
    381        0 4
    382        1 1
    382        0 4
    383        1 1
    383        0 4
    384        1 1
    384        0 4
    385        1 1
    385        0 4
    386        1 1
    386        0 4
    387        1 1
    387        0 4
    388        1 1
    388        0 4
    389        1 1
    389        0 4
    390        1 1
    390        0 4
    391        1 1
    391        0 4
    392        1 1
    392        0 4
    393        1 1
    393        0 4
    394        1 1
    394        0 4
    395        1 1
    395        0 4
    396        1 1
    396        0 4
    397        1 1
    397        0 4
    398        1 1
    398        0 4
    399        1 1
    399        0 4
    400        1 1
    400        0 4
    401        1 1
    401        0 4
    402        1 1
    402        0 4
    403        1 1
    403        0 4
    404        1 1
    404        0 4
    405        1 1
    405        0 4
    406        1 1
    406        0 4
    407        1 1
    407        0 4
    408        1 1
    408        0 4
    409        1 1
    409        0 4
    410        1 1
    410        0 4
    411        1 1
    411        0 4
    412        1 1
    412        0 4
    413        1 1
    413        0 4
    414        1 1
    414        0 4
    415        1 1
    415        0 4
    416        1 1
    416        0 4
    417        1 1
    417        0 4
    418        1 1
    418        0 4
    419        1 1
    419        0 4
    420        1 1
    420        0 4
    421        1 1
    421        0 4
    422        1 1
    422        0 4
    423        1 1
    423        0 4
    424        1 1
    424        0 4
    425        1 1
    425        0 4
    426        1 1
    426        0 4
    427        1 1
    427        0 4
    428        1 1
    428        0 4
    429        1 1
    429        0 4
    430        1 1
    430        0 4
    431        1 1
    431        0 4
    432        1 1
    432        0 4
    433        1 1
    433        0 4
    434        1 1
    434        0 4
    435        1 1
    435        0 4
    436        1 1
    436        0 4
    437        1 1
    437        0 4
    438        1 1
    438        0 4
    439        1 1
    439        0 4
    440        1 1
    440        0 4
    441        1 1
    441        0 4
    442        1 1
    442        0 4
    443        1 1
    443        0 4
    444        1 1
    444        0 4
    445        1 1
    445        0 4
    446        1 1
    446        0 4
    447        1 1
    447        0 4
    448        1 1
    448        0 4
    449        1 1
    449        0 4
    450        1 1
    450        0 4
    451        1 1
    451        0 4
    452        1 2
    452        0 1
    453        1 2
    453        0 1
    454        1 2
    454        0 1
    455        1 2
    455        0 1
    456        1 2
    456        0 2
    457        1 2
    457        0 2
    458        1 2
    458        0 2
    459        1 2
    459        0 2
    460        1 2
    460        0 2
    461        1 2
    461        0 2
    462        1 2
    462        0 2
    463        1 2
    463        0 2
    464        1 2
    464        0 2
    465        1 2
    465        0 2
    466        1 2
    466        0 2
    467        1 2
    467        0 2
    468        1 2
    468        0 2
    469        1 2
    469        0 2
    470        1 2
    470        0 2
    471        1 2
    471        0 2
    472        1 2
    472        0 2
    473        1 2
    473        0 2
    474        1 2
    474        0 2
    475        1 2
    475        0 2
    476        1 2
    476        0 2
    477        1 2
    477        0 3
    478        1 2
    478        0 3
    479        1 2
    479        0 3
    480        1 2
    480        0 3
    481        1 2
    481        0 3
    482        1 2
    482        0 3
    483        1 2
    483        0 3
    484        1 2
    484        0 3
    485        1 2
    485        0 3
    486        1 2
    486        0 3
    487        1 2
    487        0 3
    488        1 2
    488        0 3
    489        1 2
    489        0 3
    490        1 2
    490        0 3
    491        1 2
    491        0 3
    492        1 2
    492        0 3
    493        1 2
    493        0 3
    494        1 2
    494        0 3
    495        1 2
    495        0 3
    496        1 2
    496        0 3
    497        1 2
    497        0 3
    498        1 2
    498        0 3
    499        1 2
    499        0 3
    500        1 2
    500        0 3
    501        1 2
    501        0 3
    502        1 2
    502        0 3
    503        1 2
    503        0 3
    504        1 2
    504        0 3
    505        1 2
    505        0 3
    506        1 2
    506        0 3
    507        1 2
    507        0 3
    508        1 2
    508        0 3
    509        1 2
    509        0 3
    510        1 2
    510        0 3
    511        1 2
    511        0 3
    512        1 2
    512        0 3
    513        1 2
    513        0 3
    514        1 2
    514        0 3
    515        1 2
    515        0 3
    516        1 2
    516        0 3
    517        1 2
    517        0 3
    518        1 2
    518        0 3
    519        1 2
    519        0 3
    520        1 2
    520        0 3
    521        1 2
    521        0 3
    522        1 2
    522        0 3
    523        1 2
    523        0 3
    524        1 2
    524        0 3
    525        1 2
    525        0 3
    526        1 2
    526        0 3
    527        1 2
    527        0 3
    528        1 2
    528        0 3
    529        1 2
    529        0 3
    530        1 2
    530        0 3
    531        1 2
    531        0 3
    532        1 2
    532        0 3
    533        1 2
    533        0 3
    534        1 2
    534        0 3
    535        1 2
    535        0 3
    536        1 2
    536        0 3
    537        1 2
    537        0 3
    538        1 2
    538        0 3
    539        1 2
    539        0 3
    540        1 2
    540        0 3
    541        1 2
    541        0 3
    542        1 2
    542        0 3
    543        1 2
    543        0 3
    544        1 2
    544        0 3
    545        1 2
    545        0 3
    546        1 2
    546        0 3
    547        1 2
    547        0 3
    548        1 2
    548        0 3
    549        1 2
    549        0 3
    550        1 2
    550        0 3
    551        1 2
    551        0 3
    552        1 2
    552        0 3
    553        1 2
    553        0 3
    554        1 2
    554        0 3
    555        1 2
    555        0 3
    556        1 2
    556        0 3
    557        1 2
    557        0 3
    558        1 2
    558        0 3
    559        1 2
    559        0 3
    560        1 2
    560        0 3
    561        1 2
    561        0 3
    562        1 2
    562        0 3
    563        1 2
    563        0 3
    564        1 2
    564        0 3
    565        1 2
    565        0 3
    566        1 2
    566        0 3
    567        1 2
    567        0 3
    568        1 2
    568        0 3
    569        1 2
    569        0 3
    570        1 2
    570        0 3
    571        1 2
    571        0 3
    572        1 2
    572        0 3
    573        1 2
    573        0 3
    574        1 2
    574        0 3
    575        1 2
    575        0 3
    576        1 2
    576        0 4
    577        1 2
    577        0 4
    578        1 2
    578        0 4
    579        1 2
    579        0 4
    580        1 2
    580        0 4
    581        1 2
    581        0 4
    582        1 2
    582        0 4
    583        1 2
    583        0 4
    584        1 2
    584        0 4
    585        1 2
    585        0 4
    586        1 2
    586        0 4
    587        1 2
    587        0 4
    588        1 2
    588        0 4
    589        1 2
    589        0 4
    590        1 2
    590        0 4
    591        1 2
    591        0 4
    592        1 2
    592        0 4
    593        1 2
    593        0 4
    594        1 2
    594        0 4
    595        1 2
    595        0 4
    596        1 2
    596        0 4
    597        1 2
    597        0 4
    598        1 2
    598        0 4
    599        1 2
    599        0 4
    600        1 2
    600        0 4
    601        1 2
    601        0 4
    602        1 2
    602        0 4
    603        1 2
    603        0 4
    604        1 2
    604        0 4
    605        1 2
    605        0 4
    606        1 2
    606        0 4
    607        1 2
    607        0 4
    608        1 2
    608        0 4
    609        1 2
    609        0 4
    610        1 2
    610        0 4
    611        1 2
    611        0 4
    612        1 2
    612        0 4
    613        1 2
    613        0 4
    614        1 2
    614        0 4
    615        1 2
    615        0 4
    616        1 2
    616        0 4
    617        1 2
    617        0 4
    618        1 2
    618        0 4
    619        1 2
    619        0 4
    620        1 2
    620        0 4
    621        1 2
    621        0 4
    622        1 2
    622        0 4
    623        1 2
    623        0 4
    624        1 2
    624        0 4
    625        1 2
    625        0 4
    626        1 2
    626        0 4
    627        1 2
    627        0 4
    628        1 2
    628        0 4
    629        1 2
    629        0 4
    630        1 2
    630        0 4
    631        1 2
    631        0 4
    632        1 2
    632        0 4
    633        1 2
    633        0 4
    634        1 2
    634        0 4
    635        1 2
    635        0 4
    636        1 2
    636        0 4
    637        1 2
    637        0 4
    638        1 2
    638        0 4
    639        1 2
    639        0 4
    640        1 2
    640        0 4
    641        1 2
    641        0 4
    642        1 2
    642        0 4
    643        1 2
    643        0 4
    644        1 2
    644        0 4
    645        1 2
    645        0 4
    646        1 2
    646        0 4
    647        1 2
    647        0 4
    648        1 2
    648        0 4
    649        1 2
    649        0 4
    650        1 2
    650        0 4
    651        1 2
    651        0 4
    652        1 2
    652        0 4
    653        1 2
    653        0 4
    654        1 2
    654        0 4
    655        1 2
    655        0 4
    656        1 2
    656        0 4
    657        1 2
    657        0 4
    658        1 2
    658        0 4
    659        1 2
    659        0 4
    660        1 2
    660        0 4
    661        1 2
    661        0 4
    662        1 2
    662        0 4
    663        1 2
    663        0 4
    664        1 2
    664        0 4
    665        1 2
    665        0 4
    666        1 2
    666        0 4
    667        1 2
    667        0 4
    668        1 2
    668        0 4
    669        1 2
    669        0 4
    670        1 2
    670        0 4
    671        1 2
    671        0 4
    672        1 2
    672        0 4
    673        1 2
    673        0 4
    674        1 2
    674        0 4
    675        1 2
    675        0 4
    676        1 2
    676        0 4
    677        1 2
    677        0 4
    678        1 2
    678        0 4
    679        1 2
    679        0 4
    680        1 2
    680        0 4
    681        1 2
    681        0 4
    682        1 2
    682        0 4
    683        1 2
    683        0 4
    684        1 2
    684        0 4
    685        1 2
    685        0 4
    686        1 2
    686        0 4
    687        1 2
    687        0 4
    688        1 2
    688        0 4
    689        1 2
    689        0 4
    690        1 2
    690        0 4
    691        1 2
    691        0 4
    692        1 2
    692        0 4
    693        1 2
    693        0 4
    694        1 2
    694        0 4
    695        1 2
    695        0 4
    696        1 2
    696        0 4
    697        1 2
    697        0 4
    698        1 2
    698        0 4
    699        1 2
    699        0 4
    700        1 2
    700        0 4
    701        1 2
    701        0 4
    702        1 2
    702        0 4
    703        1 2
    703        0 4
    704        1 2
    704        0 4
    705        1 2
    705        0 4
    706        1 2
    706        0 4
    707        1 2
    707        0 4
    708        1 2
    708        0 4
    709        1 2
    709        0 4
    710        1 2
    710        0 4
    711        1 2
    711        0 4
    712        1 2
    712        0 4
    713        1 2
    713        0 4
    714        1 2
    714        0 4
    715        1 2
    715        0 4
    716        1 2
    716        0 4
    717        1 2
    717        0 4
    718        1 2
    718        0 4
    719        1 2
    719        0 4
    720        1 2
    720        0 4
    721        1 2
    721        0 4
    722        1 2
    722        0 4
    723        1 2
    723        0 4
    724        1 2
    724        0 4
    725        1 2
    725        0 4
    726        1 2
    726        0 4
    727        1 2
    727        0 4
    728        1 2
    728        0 4
    729        1 2
    729        0 4
    730        1 2
    730        0 4
    731        1 2
    731        0 4
    732        1 2
    732        0 4
    733        1 2
    733        0 4
    734        1 2
    734        0 4
    735        1 2
    735        0 4
    736        1 2
    736        0 4
    737        1 2
    737        0 4
    738        1 2
    738        0 4
    739        1 2
    739        0 4
    740        1 2
    740        0 4
    741        1 2
    741        0 4
    742        1 2
    742        0 4
    743        1 2
    743        0 4
    744        1 2
    744        0 4
    745        1 2
    745        0 4
    746        1 2
    746        0 4
    747        1 2
    747        0 4
    748        1 2
    748        0 4
    749        1 2
    749        0 4
    750        1 2
    750        0 4
    751        1 2
    751        0 4
    752        1 2
    752        0 4
    753        1 2
    753        0 4
    754        1 2
    754        0 4
    755        1 2
    755        0 4
    756        1 2
    756        0 4
    757        1 2
    757        0 4
    758        1 2
    758        0 4
    759        1 2
    759        0 4
    760        1 2
    760        0 4
    761        1 3
    761        0 1
    762        1 3
    762        0 1
    763        1 3
    763        0 1
    764        1 3
    764        0 1
    765        1 3
    765        0 2
    766        1 3
    766        0 2
    767        1 3
    767        0 2
    768        1 3
    768        0 2
    769        1 3
    769        0 2
    770        1 3
    770        0 2
    771        1 3
    771        0 2
    772        1 3
    772        0 2
    773        1 3
    773        0 3
    774        1 3
    774        0 3
    775        1 3
    775        0 3
    776        1 3
    776        0 3
    777        1 3
    777        0 3
    778        1 3
    778        0 3
    779        1 3
    779        0 3
    780        1 3
    780        0 3
    781        1 3
    781        0 3
    782        1 3
    782        0 3
    783        1 3
    783        0 3
    784        1 3
    784        0 3
    785        1 3
    785        0 3
    786        1 3
    786        0 3
    787        1 3
    787        0 3
    788        1 3
    788        0 3
    789        1 3
    789        0 3
    790        1 3
    790        0 3
    791        1 3
    791        0 3
    792        1 3
    792        0 3
    793        1 3
    793        0 3
    794        1 3
    794        0 3
    795        1 3
    795        0 3
    796        1 3
    796        0 3
    797        1 3
    797        0 3
    798        1 3
    798        0 3
    799        1 3
    799        0 3
    800        1 3
    800        0 3
    801        1 3
    801        0 3
    802        1 3
    802        0 3
    803        1 3
    803        0 3
    804        1 3
    804        0 3
    805        1 3
    805        0 3
    806        1 3
    806        0 3
    807        1 3
    807        0 3
    808        1 3
    808        0 3
    809        1 3
    809        0 3
    810        1 3
    810        0 3
    811        1 3
    811        0 3
    812        1 3
    812        0 3
    813        1 3
    813        0 3
    814        1 3
    814        0 3
    815        1 3
    815        0 3
    816        1 3
    816        0 3
    817        1 3
    817        0 3
    818        1 3
    818        0 3
    819        1 3
    819        0 3
    820        1 3
    820        0 3
    821        1 3
    821        0 3
    822        1 3
    822        0 3
    823        1 3
    823        0 3
    824        1 3
    824        0 3
    825        1 3
    825        0 3
    826        1 3
    826        0 3
    827        1 3
    827        0 3
    828        1 3
    828        0 3
    829        1 3
    829        0 3
    830        1 3
    830        0 3
    831        1 3
    831        0 3
    832        1 3
    832        0 3
    833        1 3
    833        0 3
    834        1 3
    834        0 3
    835        1 3
    835        0 3
    836        1 3
    836        0 3
    837        1 3
    837        0 3
    838        1 3
    838        0 3
    839        1 3
    839        0 3
    840        1 3
    840        0 3
    841        1 3
    841        0 3
    842        1 3
    842        0 3
    843        1 3
    843        0 3
    844        1 3
    844        0 3
    845        1 3
    845        0 3
    846        1 3
    846        0 3
    847        1 3
    847        0 3
    848        1 3
    848        0 3
    849        1 3
    849        0 3
    850        1 3
    850        0 4
    851        1 3
    851        0 4
    852        1 3
    852        0 4
    853        1 3
    853        0 4
    854        1 3
    854        0 4
    855        1 3
    855        0 4
    856        1 3
    856        0 4
    857        1 3
    857        0 4
    858        1 3
    858        0 4
    859        1 3
    859        0 4
    860        1 3
    860        0 4
    861        1 3
    861        0 4
    862        1 3
    862        0 4
    863        1 3
    863        0 4
    864        1 3
    864        0 4
    865        1 3
    865        0 4
    866        1 3
    866        0 4
    867        1 3
    867        0 4
    868        1 3
    868        0 4
    869        1 3
    869        0 4
    870        1 3
    870        0 4
    871        1 3
    871        0 4
    872        1 3
    872        0 4
    873        1 3
    873        0 4
    874        1 3
    874        0 4
    875        1 3
    875        0 4
    876        1 3
    876        0 4
    877        1 3
    877        0 4
    878        1 3
    878        0 4
    879        1 3
    879        0 4
    880        1 3
    880        0 4
    881        1 3
    881        0 4
    882        1 3
    882        0 4
    883        1 3
    883        0 4
    884        1 3
    884        0 4
    885        1 3
    885        0 4
    886        1 3
    886        0 4
    887        1 3
    887        0 4
    888        1 3
    888        0 4
    889        1 3
    889        0 4
    890        1 3
    890        0 4
    891        1 3
    891        0 4
    892        1 3
    892        0 4
    893        1 3
    893        0 4
    894        1 3
    894        0 4
    895        1 3
    895        0 4
    896        1 3
    896        0 4
    897        1 3
    897        0 4
    898        1 3
    898        0 4
    899        1 3
    899        0 4
    900        1 3
    900        0 4
    901        1 3
    901        0 4
    902        1 3
    902        0 4
    903        1 3
    903        0 4
    904        1 3
    904        0 4
    905        1 3
    905        0 4
    906        1 3
    906        0 4
    907        1 3
    907        0 4
    908        1 3
    908        0 4
    909        1 3
    909        0 4
    910        1 3
    910        0 4
    911        1 3
    911        0 4
    912        1 3
    912        0 4
    913        1 3
    913        0 4
    914        1 3
    914        0 4
    915        1 3
    915        0 4
    916        1 3
    916        0 4
    917        1 3
    917        0 4
    918        1 3
    918        0 4
    919        1 3
    919        0 4
    920        1 3
    920        0 4
    921        1 3
    921        0 4
    922        1 3
    922        0 4
    923        1 3
    923        0 4
    924        1 3
    924        0 4
    925        1 3
    925        0 4
    926        1 3
    926        0 4
    927        1 3
    927        0 4
    928        1 3
    928        0 4
    929        1 3
    929        0 4
    930        1 3
    930        0 4
    931        1 3
    931        0 4
    932        1 3
    932        0 4
    933        1 3
    933        0 4
    934        1 3
    934        0 4
    935        1 3
    935        0 4
    936        1 3
    936        0 4
    937        1 3
    937        0 4
    938        1 3
    938        0 4
    939        1 3
    939        0 4
    940        1 3
    940        0 4
    941        1 3
    941        0 4
    942        1 3
    942        0 4
    943        1 3
    943        0 4
    944        1 3
    944        0 4
    945        1 3
    945        0 4
    946        1 3
    946        0 4
    947        1 3
    947        0 4
    948        1 3
    948        0 4
    949        1 3
    949        0 4
    950        1 3
    950        0 4
    951        1 3
    951        0 4
    952        1 3
    952        0 4
    953        1 3
    953        0 4
    954        1 3
    954        0 4
    955        1 3
    955        0 4
    956        1 3
    956        0 4
    957        1 3
    957        0 4
    958        1 3
    958        0 4
    959        1 3
    959        0 4
    960        1 3
    960        0 4
    961        1 3
    961        0 4
    962        1 3
    962        0 4
    963        1 3
    963        0 4
    964        1 3
    964        0 4
    965        1 3
    965        0 4
    966        1 3
    966        0 4
    967        1 3
    967        0 4
    968        1 3
    968        0 4
    969        1 3
    969        0 4
    970        1 3
    970        0 4
    971        1 3
    971        0 4
    972        1 3
    972        0 4
    973        1 3
    973        0 4
    974        1 3
    974        0 4
    975        1 3
    975        0 4
    976        1 3
    976        0 4
    977        1 3
    977        0 4
    978        1 3
    978        0 4
    979        1 3
    979        0 4
    980        1 3
    980        0 4
    981        1 3
    981        0 4
    982        1 3
    982        0 4
    983        1 3
    983        0 4
    984        1 3
    984        0 4
    985        1 3
    985        0 4
    986        1 3
    986        0 4
    987        1 3
    987        0 4
    988        1 3
    988        0 4
    989        1 3
    989        0 4
    990        1 3
    990        0 4
    991        1 3
    991        0 4
    992        1 3
    992        0 4
    993        1 3
    993        0 4
    994        1 3
    994        0 4
    995        1 3
    995        0 4
    996        1 3
    996        0 4
    997        1 3
    997        0 4
    998        1 3
    998        0 4
    999        1 3
    999        0 4
